INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,ZipCode
217496598,09/05/2020,06:00:00,BROOKLYN,72,0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,999008,181467,40.664757631,-73.946805532,POINT (-73.94680553199998 40.664757631000036),11225
214608092,06/25/2020,18:18:00,MANHATTAN,23,0,,False,<18,M,BLACK HISPANIC,18-24,M,BLACK,1011758,238809,40.82211655,-73.9006130769999,POINT (-73.90061307699995 40.82211655000003),10459
217315222,09/01/2020,13:08:00,BROOKLYN,81,0,,False,,,,25-44,M,BLACK,999510,186800,40.6793946700001,-73.9449839769999,POINT (-73.94498397699994 40.67939467000008),11216
216511329,08/12/2020,01:00:00,BRONX,46,0,,False,45-64,M,BLACK HISPANIC,45-64,M,BLACK,1006496,187716,40.681894082,-73.9197940689999,POINT (-73.91979406899996 40.68189408200004),11233
213747897,06/01/2020,15:20:00,MANHATTAN,34,0,,False,,,,25-44,M,BLACK HISPANIC,999751,168628,40.6295160840001,-73.944156855,POINT (-73.94415685499997 40.62951608400005),11210
216059270,08/02/2020,15:43:00,BROOKLYN,67,0,,False,,,,18-24,M,BLACK,1006907,241006,40.8281604630001,-73.918132659,POINT (-73.91813265899998 40.82816046300008),10451
216935791,08/23/2020,23:36:00,BROOKLYN,70,0,,False,25-44,M,BLACK,45-64,M,BLACK,1044288,193135,40.696592298,-73.7834880839999,POINT (-73.78348808399994 40.69659229800004),11433
216843322,08/20/2020,01:44:00,MANHATTAN,32,0,,False,25-44,M,BLACK,25-44,M,BLACK,984110,188364,40.683700646,-74.000506225,POINT (-74.00050622499998 40.683700646000034),11231
216655526,08/15/2020,05:00:00,MANHATTAN,32,0,,True,,,,25-44,M,BLACK,1003789,183568,40.670515149,-73.929566108,POINT (-73.92956610799997 40.67051514900004),11213
221341078,12/03/2020,21:36:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1013115,255492,40.8679021340001,-73.895638333,POINT (-73.89563833299998 40.867902134000076),10468
219438661,10/19/2020,23:56:00,BROOKLYN,69,0,,False,,,,18-24,M,BLACK,1004952,183648,40.670732087,-73.925373414,POINT (-73.92537341399996 40.67073208700003),11213
209468786,02/12/2020,02:30:00,MANHATTAN,25,0,,True,<18,M,WHITE HISPANIC,25-44,M,BLACK,1039749,190809,40.6902376100001,-73.799876057,POINT (-73.79987605699995 40.69023761000005),11435
214612429,06/26/2020,01:43:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1009968,182502,40.6675734240001,-73.9072957659999,POINT (-73.90729576599993 40.667573424000075),11233
214693793,06/28/2020,04:10:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,F,BLACK,1013912,254446,40.8650285410001,-73.892761364,POINT (-73.89276136399997 40.86502854100007),10458
213188085,05/16/2020,22:00:00,BRONX,42,0,,False,,,,25-44,M,BLACK,986348,167383,40.6261121320001,-73.99244348,POINT (-73.99244347999998 40.62611213200007),11219
214058821,06/10/2020,17:10:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,997514,172120,40.639104514,-73.952209105,POINT (-73.95220910499995 40.639104514000046),11226
209281504,02/08/2020,22:06:00,BROOKLYN,83,0,,False,45-64,M,BLACK,25-44,M,BLACK,998043,191486,40.692259076,-73.950263416,POINT (-73.95026341599998 40.69225907600002),11206
216063723,08/01/2020,01:33:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,1007025,254869,40.866210002,-73.917659192,POINT (-73.91765919199997 40.86621000200005),10034
219396173,10/18/2020,16:51:00,BRONX,44,0,GROCERY/BODEGA,False,45-64,M,WHITE HISPANIC,25-44,M,BLACK,998890,225928,40.7867924460001,-73.947134154,POINT (-73.94713415399997 40.78679244600005),10029
214948382,07/05/2020,04:22:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1013233,186393,40.678243255,-73.895509701,POINT (-73.89550970099998 40.67824325500004),11207
220563855,11/15/2020,22:27:00,STATEN ISLAND,122,0,,False,,,,25-44,M,BLACK,1050316,190878,40.6903544290001,-73.761771713,POINT (-73.76177171299997 40.690354429000074),11412
213974312,06/08/2020,22:40:00,BROOKLYN,73,0,,False,,,,45-64,M,BLACK,1010184,182785,40.6683495660001,-73.906516063,POINT (-73.90651606299997 40.66834956600008),11212
215400683,07/16/2020,20:35:00,BROOKLYN,79,0,LIQUOR STORE,False,,,,25-44,M,BLACK,1014164,248149,40.847744318,-73.8918783839999,POINT (-73.89187838399994 40.847744318000025),10457
215223444,07/11/2020,01:53:00,BRONX,52,0,,False,,,,18-24,M,BLACK,1000521,168264,40.6285156000001,-73.941383698,POINT (-73.94138369799998 40.62851560000007),11210
215871907,07/28/2020,20:05:00,BROOKLYN,72,0,,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1019548,238106,40.820159322,-73.872470982,POINT (-73.87247098199998 40.820159322000045),10473
217773053,09/11/2020,02:08:00,BRONX,47,0,,False,,,,18-24,M,BLACK,1017428,255840,40.8688421300001,-73.8800427199999,POINT (-73.88004271999995 40.868842130000075),10467
218393699,09/26/2020,03:42:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,1001836,168373,40.628812269,-73.936646009,POINT (-73.93664600899997 40.628812269000036),11210
220960420,11/24/2020,18:41:00,BRONX,41,0,,False,25-44,M,UNKNOWN,25-44,M,BLACK HISPANIC,1008500,171443,40.6372230310001,-73.9126272239999,POINT (-73.91262722399993 40.63722303100008),11236
213472076,05/24/2020,17:12:00,BRONX,40,0,,False,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015749,236211,40.8149724460001,-73.886205517,POINT (-73.88620551699995 40.81497244600007),10474
207502263,01/06/2020,14:15:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,False,45-64,M,BLACK HISPANIC,25-44,M,BLACK,987633,203880,40.7262877750001,-73.987796005,POINT (-73.98779600499995 40.72628777500006),10003
216646418,08/14/2020,21:35:00,QUEENS,110,0,,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1036007,154105,40.5895158800001,-73.813650949,POINT (-73.81365094899996 40.58951588000008),11694
216104440,08/03/2020,20:12:00,BRONX,40,0,,False,,,,25-44,F,BLACK HISPANIC,1024165,210830,40.745274384,-73.8559519989999,POINT (-73.85595199899994 40.74527438400003),11368
217593193,09/08/2020,21:25:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,18-24,M,BLACK,977897,173058,40.641686775,-74.022893214,POINT (-74.02289321399996 40.64168677500004),11220
210161995,02/27/2020,02:17:00,BROOKLYN,79,0,,False,,,,25-44,M,BLACK,1016391,249523,40.851507714,-73.883822395,POINT (-73.88382239499998 40.851507714000036),10458
217218955,08/30/2020,15:15:00,BROOKLYN,69,0,,False,18-24,M,BLACK,25-44,M,BLACK,998184,193621,40.698118935,-73.949750549,POINT (-73.94975054899999 40.698118935000025),11206
216401363,08/10/2020,15:20:00,STATEN ISLAND,121,0,,False,<18,M,BLACK,18-24,M,BLACK,1013879,239551,40.824146269,-73.8929464829999,POINT (-73.89294648299993 40.82414626900004),10459
207868258,01/13/2020,16:36:00,BROOKLYN,72,0,,False,65+,M,WHITE HISPANIC,45-64,F,WHITE,982324,185643,40.676231908,-74.0069449969999,POINT (-74.00694499699993 40.676231908000034),11201
214432036,06/20/2020,01:40:00,BROOKLYN,71,0,HOSPITAL,False,,,,25-44,M,BLACK,992402,227087,40.7899819560001,-73.970561913,POINT (-73.97056191299998 40.789981956000084),10024
215302969,07/14/2020,02:29:00,BRONX,48,0,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,966133,157313,40.5984537800001,-74.06524018,POINT (-74.06524018 40.59845378000005),10305
213748381,06/01/2020,14:33:00,QUEENS,113,0,,False,,,,25-44,M,BLACK,1009943,244586,40.83797822,-73.9071486729999,POINT (-73.90714867299994 40.837978220000025),10456
220662829,11/17/2020,14:29:00,BROOKLYN,79,0,,False,,,,65+,F,WHITE HISPANIC,1005312,190540,40.6896482110001,-73.924054122,POINT (-73.92405412199997 40.68964821100008),11221
222299958,12/26/2020,19:31:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,True,,,,45-64,M,BLACK,1009548,187629,40.6816470920001,-73.908790497,POINT (-73.90879049699998 40.68164709200005),11233
215133068,07/09/2020,21:35:00,BROOKLYN,94,0,,False,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1002883,231248,40.8013868900001,-73.9327000599999,POINT (-73.93270005999993 40.80138689000006),10035
214834074,07/02/2020,00:22:00,BROOKLYN,67,0,,True,,,,18-24,M,BLACK,1040736,157092,40.5976857,-73.796599326,POINT (-73.79659932599996 40.59768570000005),11692
214608095,06/25/2020,23:20:00,BRONX,46,0,,False,<18,M,BLACK,18-24,M,BLACK HISPANIC,1011664,169558,40.632039881,-73.901234807,POINT (-73.901234807 40.632039881000026),11236
211896337,04/09/2020,14:56:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,993977,200895,40.7180899700001,-73.964911959,POINT (-73.96491195899995 40.71808997000005),11211
218903707,10/05/2020,16:00:00,BROOKLYN,81,0,,False,,,,25-44,M,BLACK,1002329,231921,40.803235241,-73.934699266,POINT (-73.93469926599995 40.80323524100004),10035
216360027,08/08/2020,21:00:00,BRONX,42,0,,True,18-24,M,BLACK,25-44,M,BLACK,1008739,239004,40.8226606550001,-73.911520222,POINT (-73.911520222 40.82266065500005),10451
208009526,01/15/2020,05:31:00,BROOKLYN,83,0,,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1011811,246833,40.844139945,-73.900388618,POINT (-73.90038861799998 40.844139945000045),10457
213922506,06/06/2020,00:30:00,BRONX,44,0,,False,,,,18-24,M,BLACK,1046125,185873,40.676647179,-73.7769300799999,POINT (-73.77693007999993 40.67664717900004),11434
222052229,12/19/2020,23:34:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,,,,<18,M,BLACK,1014546,245736,40.8411200420001,-73.8905085609999,POINT (-73.89050856099993 40.84112004200006),10460
213050251,05/13/2020,17:58:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,False,,,,<18,M,BLACK,1000598,231062,40.8008808930001,-73.940953807,POINT (-73.94095380699997 40.800880893000055),10035
215776332,07/26/2020,20:00:00,BROOKLYN,79,0,,False,,,,<18,M,BLACK,1055674,196969,40.707031118,-73.742386627,POINT (-73.74238662699997 40.70703111800003),11429
221576877,12/09/2020,06:20:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1004840,234488,40.810275452,-73.925621548,POINT (-73.92562154799998 40.81027545200004),10454
217368572,09/02/2020,23:08:00,MANHATTAN,33,0,,True,,,,25-44,M,BLACK HISPANIC,1001586,189839,40.68773221,-73.937491478,POINT (-73.93749147799997 40.687732210000036),11221
214467577,06/22/2020,19:00:00,MANHATTAN,24,0,MULTI DWELL - APT BUILD,True,65+,M,BLACK HISPANIC,45-64,F,WHITE HISPANIC,1015742,247472,40.845880666,-73.886177945,POINT (-73.88617794499999 40.84588066600002),10460
213188086,05/17/2020,23:42:00,QUEENS,101,0,,False,25-44,M,BLACK,18-24,M,BLACK,1016142,243637,40.835353281,-73.884750439,POINT (-73.88475043899997 40.83535328100004),10460
215643887,07/22/2020,18:15:00,BROOKLYN,71,0,,False,,,,18-24,M,BLACK,999880,190399,40.6892724580001,-73.9436416539999,POINT (-73.94364165399996 40.68927245800006),11221
219861977,10/28/2020,18:08:00,BROOKLYN,75,0,,True,,,,18-24,M,BLACK,1006334,244426,40.8375488280001,-73.9201918759999,POINT (-73.92019187599993 40.83754882800008),10452
216745338,08/18/2020,16:45:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK,1009060,180294,40.6615155470001,-73.910576957,POINT (-73.910576957 40.66151554700008),11212
211362501,03/21/2020,01:15:00,QUEENS,115,0,,False,25-44,M,BLACK,25-44,M,BLACK,1017094,178512,40.656598197,-73.881628137,POINT (-73.88162813699995 40.656598197000044),11207
214359648,06/18/2020,03:42:00,MANHATTAN,7,0,,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1016576,178876,40.6575992030001,-73.883493317,POINT (-73.883493317 40.657599203000075),11207
216263383,08/06/2020,22:48:00,BROOKLYN,70,0,,False,,,,25-44,M,BLACK,1008249,242113,40.8311953160001,-73.9132795199999,POINT (-73.91327951999993 40.83119531600005),10456
218830813,10/06/2020,17:15:00,QUEENS,110,0,,False,,,,<18,M,BLACK HISPANIC,1010706,243782,40.8357692210001,-73.9043944159999,POINT (-73.90439441599993 40.83576922100008),10456
215225158,07/12/2020,11:32:00,BROOKLYN,79,0,,False,25-44,M,BLACK,45-64,M,BLACK,1021937,260565,40.881792687,-73.8637133759999,POINT (-73.86371337599996 40.88179268700002),10467
219578468,10/22/2020,03:29:00,BRONX,46,0,,False,,,,25-44,M,BLACK HISPANIC,1004975,183973,40.6716240860001,-73.925289503,POINT (-73.925289503 40.67162408600007),11213
206909435,01/02/2020,21:12:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1009011,183273,40.6696923750001,-73.91074263,POINT (-73.91074262999997 40.669692375000075),11212
221025255,11/26/2020,11:42:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,UNKNOWN,25-44,M,BLACK,1001329,187143,40.680332805,-73.9384249989999,POINT (-73.93842499899995 40.68033280500004),11216
213283577,05/19/2020,02:15:00,BRONX,47,0,GROCERY/BODEGA,False,45-64,M,BLACK HISPANIC,25-44,M,BLACK,1026934,240787,40.8274852960001,-73.845768612,POINT (-73.84576861199997 40.82748529600008),10473
220254187,11/08/2020,20:31:00,STATEN ISLAND,120,0,PVT HOUSE,False,,,,45-64,M,BLACK,1006684,190282,40.6889366900001,-73.919107697,POINT (-73.91910769699997 40.68893669000005),11221
212640530,05/02/2020,19:50:00,QUEENS,114,0,,False,,,,25-44,M,WHITE HISPANIC,1013233,186393,40.678243255,-73.895509701,POINT (-73.89550970099998 40.67824325500004),11207
219811966,10/28/2020,00:02:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,1015754,251196,40.8561018940001,-73.886117075,POINT (-73.88611707499997 40.85610189400006),10458
210789007,03/10/2020,00:45:00,MANHATTAN,32,0,,False,18-24,M,BLACK,18-24,M,BLACK,1051300,160417,40.6067384930001,-73.7585262759999,POINT (-73.75852627599994 40.60673849300008),11691
218459417,09/28/2020,21:27:00,BROOKLYN,81,0,,True,,,,25-44,M,BLACK,1017446,215557,40.7582765670001,-73.880176865,POINT (-73.88017686499995 40.758276567000046),11369
209747702,02/18/2020,22:25:00,STATEN ISLAND,120,0,PVT HOUSE,False,25-44,M,BLACK,25-44,M,BLACK,1000014,197754,40.709459978,-73.943141254,POINT (-73.94314125399995 40.70945997800004),11206
213819785,06/03/2020,16:55:00,BRONX,41,0,,False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1005301,179713,40.659930565,-73.924127601,POINT (-73.92412760099995 40.659930565000025),11212
221940311,12/16/2020,21:47:00,BROOKLYN,79,0,GROCERY/BODEGA,False,,,,25-44,M,BLACK,1017141,183798,40.671106911,-73.881432957,POINT (-73.88143295699997 40.67110691100004),11208
219688156,10/23/2020,00:20:00,QUEENS,101,0,,False,,,,25-44,M,BLACK,1011112,244416,40.8375081410001,-73.9029246699999,POINT (-73.90292466999993 40.83750814100006),10457
214432033,06/20/2020,21:00:00,BRONX,46,0,,False,,,,18-24,M,WHITE HISPANIC,995724,174752,40.646331289,-73.9586542879999,POINT (-73.95865428799993 40.646331289000045),11226
221766736,12/12/2020,05:55:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,,,,25-44,F,BLACK,1029228,176725,40.6516399610001,-73.8379079009999,POINT (-73.83790790099994 40.65163996100006),11414
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,False,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1021469,254216,40.8643686350001,-73.8654410779999,POINT (-73.86544107799993 40.86436863500006),10467
210707459,03/08/2020,20:00:00,BROOKLYN,81,0,,False,,,,25-44,M,BLACK,993119,226988,40.7897095380001,-73.9679727229999,POINT (-73.96797272299993 40.78970953800007),10024
215255274,07/13/2020,18:15:00,BROOKLYN,69,0,,False,,,,18-24,F,BLACK,1049321,181687,40.665134669,-73.765448342,POINT (-73.76544834199996 40.66513466900005),11434
220063007,11/03/2020,00:07:00,BRONX,48,0,PVT HOUSE,False,18-24,M,ASIAN / PACIFIC ISLANDER,18-24,M,ASIAN / PACIFIC ISLANDER,1011751,250275,40.853587401,-73.900591356,POINT (-73.90059135599995 40.85358740100002),10457
214925555,07/03/2020,00:25:00,BROOKLYN,79,0,,False,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1009357,177370,40.653488974,-73.909517345,POINT (-73.90951734499998 40.65348897400003),11236
208899076,02/01/2020,05:09:00,BRONX,50,0,,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1002388,185584,40.676051596,-73.9346110879999,POINT (-73.93461108799994 40.676051596000036),11213
222274910,12/24/2020,08:25:00,BRONX,48,0,MULTI DWELL - APT BUILD,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,999324,226582,40.788586771,-73.9455654449999,POINT (-73.94556544499993 40.788586771000034),10029
220409035,11/11/2020,22:01:00,BRONX,40,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011811,246833,40.844139945,-73.900388618,POINT (-73.90038861799998 40.844139945000045),10457
213819783,06/03/2020,23:47:00,BROOKLYN,70,0,,False,18-24,M,WHITE,UNKNOWN,M,ASIAN / PACIFIC ISLANDER,1051376,191988,40.6933931360001,-73.757938381,POINT (-73.75793838099996 40.69339313600005),11412
214264816,06/16/2020,00:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,990324,202686,40.7230090950001,-73.97808829,POINT (-73.97808828999997 40.72300909500007),10009
218272061,09/23/2020,17:35:00,QUEENS,101,0,,True,25-44,M,WHITE,25-44,M,BLACK,1024708,266922,40.8992283550001,-73.8536541779999,POINT (-73.85365417799993 40.89922835500005),10470
216059132,08/02/2020,02:59:00,BROOKLYN,70,0,,False,,,,18-24,F,BLACK,1011101,254469,40.865100667,-73.902924162,POINT (-73.90292416199996 40.86510066700004),10468
218095109,09/19/2020,01:10:00,QUEENS,115,0,,False,,,,25-44,M,WHITE HISPANIC,1005028,234516,40.8103518630001,-73.924942326,POINT (-73.92494232599995 40.810351863000044),10454
220870735,11/22/2020,23:15:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,True,,,,<18,F,BLACK,950321,169565,40.6320365290001,-74.122240202,POINT (-74.12224020199994 40.63203652900006),10310
213973277,06/08/2020,22:38:00,BROOKLYN,81,0,,False,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,990824,149705,40.577587416,-73.9763360709999,POINT (-73.97633607099993 40.57758741600002),11224
214693787,06/27/2020,02:03:00,QUEENS,114,0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,947816,158293,40.601087304,-74.131204327,POINT (-74.13120432699996 40.60108730400003),10314
216795978,08/19/2020,19:47:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,F,WHITE HISPANIC,1003160,220692,40.772412907,-73.931729267,POINT (-73.931729267 40.772412907000046),11102
212426782,04/27/2020,19:30:00,BRONX,44,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,WHITE HISPANIC,1013146,176791,40.651888194,-73.8958645129999,POINT (-73.89586451299994 40.65188819400004),11207
211788599,04/06/2020,17:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,F,BLACK,1017775,262112,40.886055507,-73.878756719,POINT (-73.87875671899997 40.886055507000044),10467
216651449,08/15/2020,20:31:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,False,25-44,F,UNKNOWN,18-24,M,BLACK,1038951,195978,40.7044302480001,-73.802711599,POINT (-73.80271159899996 40.704430248000044),11432
209876176,02/21/2020,02:15:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1043331,190406,40.689108285,-73.786963207,POINT (-73.78696320699999 40.68910828500003),11433
220844462,11/20/2020,22:36:00,BRONX,44,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,WHITE HISPANIC,1005312,190540,40.6896482110001,-73.924054122,POINT (-73.92405412199997 40.68964821100008),11221
214104573,06/12/2020,00:44:00,BRONX,42,0,,False,18-24,M,BLACK,<18,F,WHITE HISPANIC,1006334,244426,40.8375488280001,-73.9201918759999,POINT (-73.92019187599993 40.83754882800008),10452
217513741,09/04/2020,21:30:00,BRONX,41,0,,True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015031,249067,40.8502609760001,-73.888740432,POINT (-73.88874043199996 40.85026097600007),10457
214431177,06/20/2020,03:45:00,BRONX,42,0,,False,,,,25-44,M,BLACK,1021469,254216,40.8643686350001,-73.8654410779999,POINT (-73.86544107799993 40.86436863500006),10467
218567380,09/30/2020,01:52:00,BROOKLYN,60,0,COMMERCIAL BLDG,True,,,,25-44,M,UNKNOWN,1019065,182422,40.667322745,-73.874504262,POINT (-73.87450426199997 40.667322745000035),11208
207815717,01/11/2020,03:02:00,BRONX,40,0,,False,,,,18-24,M,BLACK,947242,170243,40.633885165,-74.133336867,POINT (-74.13333686699998 40.63388516500004),10302
215488832,07/19/2020,01:30:00,BROOKLYN,75,0,,False,,,,25-44,M,BLACK,1010854,182099,40.6664646620001,-73.904103595,POINT (-73.90410359499998 40.66646466200007),11207
215223442,07/12/2020,23:30:00,BROOKLYN,79,0,,False,18-24,M,BLACK,<18,M,BLACK,1001168,229824,40.7974818480001,-73.9388981339999,POINT (-73.93889813399994 40.797481848000075),10029
212676557,05/04/2020,21:59:00,BROOKLYN,67,0,,False,,,,18-24,M,BLACK,1006605,254113,40.864136085,-73.91918021,POINT (-73.91918020999998 40.86413608500004),10034
219602137,10/22/2020,18:38:00,BRONX,43,0,,False,,,,18-24,M,BLACK,1006074,190334,40.6890809430001,-73.921307099,POINT (-73.92130709899999 40.68908094300008),11221
219173813,10/14/2020,19:43:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1027440,251415,40.85665355,-73.843871808,POINT (-73.84387180799997 40.85665355000003),10461
214215424,06/15/2020,19:15:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,1013952,247178,40.845079926,-73.89264895,POINT (-73.89264894999997 40.84507992600004),10457
217256578,08/31/2020,23:10:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,UNKNOWN,18-24,F,BLACK,1011394,254706,40.865750264,-73.901863888,POINT (-73.90186388799998 40.86575026400004),10468
214513455,06/23/2020,22:04:00,BROOKLYN,63,0,PVT HOUSE,False,,,,25-44,U,BLACK,1010372,251078,40.855795583,-73.905573007,POINT (-73.90557300699999 40.85579558300003),10453
220426871,11/12/2020,08:44:00,QUEENS,113,0,,False,25-44,M,BLACK,25-44,M,BLACK,1001250,237934,40.8197413940001,-73.9385814339999,POINT (-73.93858143399994 40.81974139400006),10030
217218946,08/30/2020,01:35:00,BROOKLYN,88,0,,False,,,,18-24,F,BLACK,1006160,248680,40.849225244,-73.9208067979999,POINT (-73.92080679799993 40.84922524400002),10453
220122287,11/04/2020,23:15:00,BRONX,52,0,MULTI DWELL - APT BUILD,False,45-64,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1009769,236748,40.816465657,-73.907807308,POINT (-73.90780730799997 40.81646565700004),10455
212170023,04/19/2020,08:50:00,BROOKLYN,75,0,GAS STATION,True,25-44,M,BLACK,25-44,M,BLACK,1040860,193580,40.697836308,-73.795846598,POINT (-73.79584659799998 40.69783630800004),11433
218120540,09/20/2020,23:14:00,MANHATTAN,33,0,,False,,,,25-44,M,BLACK,1014140,254813,40.8660350750001,-73.891935417,POINT (-73.89193541699996 40.86603507500007),10458
215225152,07/10/2020,21:54:00,BROOKLYN,69,0,,False,,,,18-24,M,BLACK,1012911,185227,40.6750438980001,-73.896675557,POINT (-73.896675557 40.67504389800007),11207
216511818,08/12/2020,13:58:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,1010760,248008,40.847368191,-73.904182565,POINT (-73.90418256499999 40.847368191000044),10457
208549977,01/25/2020,04:58:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,25-44,M,BLACK,1025627,266936,40.8992625190001,-73.850329833,POINT (-73.850329833 40.89926251900005),10466
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1004196,183865,40.6713294400001,-73.928098052,POINT (-73.92809805199995 40.67132944000008),11213
220226347,11/06/2020,15:35:00,BRONX,40,0,,False,18-24,M,BLACK,25-44,M,BLACK,1004279,244490,40.8377293890001,-73.927618266,POINT (-73.92761826599997 40.83772938900006),10452
209333851,02/10/2020,00:16:00,BRONX,52,0,BAR/NIGHT CLUB,False,,,,18-24,M,BLACK,994561,177070,40.6526951270001,-73.9628416749999,POINT (-73.96284167499994 40.65269512700007),11226
221426272,12/04/2020,05:25:00,BRONX,47,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,983234,185295,40.675276877,-74.003664242,POINT (-74.00366424199996 40.675276877000044),11201
217838660,09/14/2020,12:55:00,STATEN ISLAND,121,0,,True,,,,18-24,M,BLACK,1015226,169825,40.6327610000001,-73.8884004889999,POINT (-73.88840048899993 40.63276100000007),11236
215133413,07/09/2020,03:22:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,True,,,,<18,M,ASIAN / PACIFIC ISLANDER,997754,193359,40.6974004730001,-73.951301805,POINT (-73.95130180499996 40.697400473000066),11206
216055254,07/31/2020,17:03:00,BRONX,46,0,,False,18-24,M,BLACK HISPANIC,<18,M,WHITE HISPANIC,1007189,249883,40.852524508,-73.917083319,POINT (-73.91708331899997 40.852524508000045),10453
214431182,06/19/2020,23:00:00,BROOKLYN,75,0,PVT HOUSE,False,,,,25-44,M,BLACK,1004928,245385,40.840184408,-73.925270074,POINT (-73.92527007399997 40.84018440800003),10452
215592631,07/21/2020,01:35:00,QUEENS,113,0,,False,,,,18-24,M,BLACK,1001215,193881,40.6988272830001,-73.938819047,POINT (-73.938819047 40.69882728300007),11206
219402624,10/19/2020,07:03:00,BRONX,52,0,SOCIAL CLUB/POLICY LOCATI,False,,,,25-44,M,BLACK HISPANIC,991557,168868,40.6301853810001,-73.973676658,POINT (-73.973676658 40.63018538100005),11230
